count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,when it come to bitches niggas will get dirty
6,3,1,2,0,when it rains it s good go to the mall weather all the coons be at home
3,0,3,0,1,when it start raining bitches always wana get fucked bitch take a nap
6,0,6,0,1,when it start thundering bitches be like i wana cuddle naw bitch you just wana excuse to suck a dick you and mimi sit tf down in a corner
3,0,3,0,1,when its hot i wear whatever lol shit if could come out this bitch in briefs i would
3,0,3,0,1,when jake from state farm keep calling yo bitch but yall got progressive
3,0,3,0,1,when lifes got ya down you just gotta get back up and pimp slap that hoe
3,0,3,0,1,when mfs tell you who you talk to and it ain t true like no bitch
3,1,2,0,1,when my friends are roastin my other friends and idk who to roast i m just like wait who are your true nigs always da clan
3,1,2,0,1,when my right hand get out niggas gon remember why we tru loyal pussy
3,0,3,0,1,when my teacher says basic algebra i think of basic bitches
3,0,3,0,1,when nigga bitch lose in a fight they favorite line is he she only
3,0,2,1,1,when niggas gimme their mixtape and it s trash yeet fatality
3,1,2,0,1,when niggas say they like latinas they don t mean you fat bitches that smell like fajitas
3,0,3,0,1,when niggas wanna cheat they start an argument with their girl bitch i told you i hate ketchup on my hotdogs fuck this im out
3,0,3,0,1,when people igg my text they get aired out in my head all types of bitches an dickheads
3,0,1,2,2,when people label their name on there ghetto nano lt lt lt lt lt
3,0,1,2,2,when people really think i m asian i get offended even though i make fun of my gook self
3,0,3,0,1,when people tailgate then pass you up and look lol i just wave like hi bitch yeah i see you do i care fuck no pass me up
3,0,3,0,1,when ratchet bitches find out the club ain t to get in
3,0,3,0,1,when see u an oldhead rocking a bruce lee top with a durag on in the park randomly giving a group of street niggas a ghetto karate class
3,0,3,0,1,when she wit me got yo bitch open
3,0,3,0,1,when she s a straight up hoe but doesn t suck dick
3,0,3,0,1,when somebody ask where da hoes at universal answer is shit u got em
3,1,2,0,1,when that dyke almost came for me when i didn t send for her lt lt lt lt
3,0,3,0,1,when the baddest bitch in school walk by
3,1,2,0,1,when the bitch playes with your emotions an won t let you date that s the moment where i wanna kick her straight in the vagina
3,0,3,0,1,when the day goes bad just tell yourself were the pussy at
3,0,3,0,1,when the ghost picks u up after u dive in the pussy
3,0,3,0,1,when the pussy stank
3,0,3,0,1,when the teachers aid trys acting like she s the teacher bitch please
3,0,2,1,1,when they bitch about carbon emissions tell them to stop breathing because exhaling adds carbon dioxide to the atmosphere
3,0,3,0,1,when things don t go my way i m a total bitch
3,0,0,3,2,when this test is over today i m making a pan of brownies i m going to lay in bed all day eat them until my heart is content
6,0,6,0,1,when u hitting it from the back u gotta call her bitch they love that but don t u dare call em slut
3,1,2,0,1,when u see that bitch in months like yea im having a boy bitch u was twerking on dicc on vday weknow
3,0,3,0,1,when was a hoe ever supposed to be loyal i mean it wouldnt make em a hoe they d be another housewife
3,0,0,3,2,when will joe stop telling pbo how to do his job you couldn t even keep a job in teabagger florida morningjoe
3,0,2,1,1,when women are so proud that they don t like to cook clean bitch stop being lazy it s not cute
3,0,3,0,1,when you ain t had pussy in a hot minute
3,1,2,0,1,when you catch yo bitch sending nudes to another nigga
3,1,0,2,2,when you colored every day is sunday
3,0,3,0,1,when you give somebody that bitch look
3,0,3,0,1,when you gotta boomin ass voice all you have to do is look at bitches and scream now den ya in da pussy
6,0,6,0,1,when you have everything they want you re doing everything they can t bitches are going to talk shit don t let them stop your shine
3,0,3,0,1,when you hear ya homie with no hoes lying
3,0,3,0,1,when you know for a fact you got a woman who loves you other bitches don t even matter
3,0,3,0,1,when you realize how curiosity is a bitch an should of let the unknown stay unknown curiositykilledme
3,0,3,0,1,when you see about to fight a bitch
3,0,3,0,1,when you see a fat bitch wearing leggings and a belly shirt
3,1,2,0,1,when you see kids being bad their parents just standing there you look em like bitch you ain t gon do somethin
3,0,3,0,1,when you tell a dark skin bitch to send you some sexy shit
3,1,2,0,1,when you told ya homie she was a hoe but he still wifed it caption this
3,0,3,0,1,when you re grinding with a bitch and she s knocking you over with the booty
3,1,2,0,1,when your nigga passes you a hoe
3,0,3,0,1,when your side bitch won t leave
3,0,3,0,1,whenever i came to school fresh i took hella bathroom breaks just so the hoes could check me out
3,0,1,2,2,whenever i see a pic captioned soft ghetto i log off for minutes
3,0,3,0,1,whenever you need your hoe protected on social media or anywhere in the world please contact and he ll fight for that hoe
3,1,2,0,1,where is vrsl that nigger owes me bucks
6,0,6,0,1,where a prego bitch when i need one i have no milk an a whole box of cinnamon toast crunch man
3,1,2,0,1,where all the nd string bitches at
3,0,3,0,1,where are all those whiny bitches when kris left how come lulu ain t gettin shit
3,0,3,0,1,where is i miss that bitch
3,0,3,0,1,where my bitches at mann
3,0,3,0,1,where tf this bitch in the pink from this hoe pointless
3,0,3,0,1,where the bad bitches at and by bad bitches i mean tacos
3,0,3,0,1,where the bad bitches huh where ya hiding kanye voice
3,0,3,0,1,where the fair and reasonable women at not these self righteous i deserve the world without working for it cuz i got a pussy bitches
3,0,3,0,1,where the girls at say happy birthday to me i need bitches on bitches like i got stacks on stacks
6,0,6,0,1,where the hoes at we looking for the hoes ayeee
6,1,5,0,1,where the hoes at
3,0,3,0,1,where this brolic bitch at lol
3,0,2,1,1,where this hoe benga at
3,0,0,3,2,where would me life be without god and seriously i d probably be living in a trash can haha
3,0,3,0,1,where ya titties lil bitch
3,0,3,0,1,where s all my bitches where did they goooo
3,0,3,0,1,where s my money bitch
3,0,1,2,2,where s the part where fat amy goes err wop wobn wefo thingspeoplesay
3,0,3,0,1,where s the pic of her standing again this bitch looks like voltorb
6,0,6,0,1,where s this bitches parents tho go home you thot
3,0,1,2,2,which expendable player can we put in with the sole objective of breaking beverley s jaw
6,1,5,0,1,which mean you hoes too stupid ion want it around me youhavejustbeenblocked
3,1,2,0,1,which one corey or cory or both he s half retarded
3,1,2,0,1,which one of you hoes then downloaded that jailmail app
3,0,0,3,2,whipped cream endlesslove
3,0,0,3,2,whipped
3,0,0,3,2,whipped out some french in front of some babes at the post office winning
3,1,2,0,1,white bitches be lovin da colored men
3,3,0,0,0,white bus drivers are all white trash losangeles
3,0,1,2,2,white kids black kids yellow kids hell even purple kids if you carry yourselves like daniel geale you will go far gealemundine
3,1,2,0,1,white people always gave yellow ass teeth
3,0,2,1,1,white trash bash
3,2,1,0,0,white trash have taken over every charity organization in the us
3,3,0,0,0,white trash okies don t count as real white people to count as a white person you have to count a person okies aren t people
3,0,3,0,1,who da fuck is yo idk nigguh
6,0,6,0,1,who doesn t want a bad bitch
3,0,3,0,1,who ever did the beat on that wayne by chief that bitch a banger freewop freeslick
3,0,3,0,1,who fukn wit for real for real dat nicca be riding
3,1,0,2,2,who is john hanson a black man a moor john hanson was the first president of the united states george
3,1,2,0,1,who is that pink hat guy cody caleb either way he is a over emotional bitch bb
3,0,0,3,2,who needs an alarm when you have the worlds most annoying bird outside your window
3,0,0,3,2,who remembers when we were in middle school high school and would throw paper in the trash from our seat and yell kobe lmfaoooo
3,0,3,0,1,who shot john lookin ass hoe
3,2,1,0,0,who takes mid from the best midlaner na fuckin solo q fags
3,1,2,0,1,who tf make an account of another bitch like you wanna be anotha bitch dat bad lmfaooo fat ass hoes
3,0,3,0,1,who the fuck is this bitch with this cheap ass clown nose on my screen your tired ass commercial i would never book u for a party
3,1,2,0,1,who the fuck made this cunt the authority on men
3,1,2,0,1,who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases like that s just the thing to do wrong
3,0,3,0,1,who the fuck still plays flappy bird flappy bird feels like
3,0,3,0,1,who the hell is gonna buy your shit when your dirty panties and trash are clearly in the background of the picture
3,0,3,0,1,who the hell taught you how to fuck bitch toot it up
3,0,3,0,1,who told this midget hoe to start stripping
3,1,0,2,2,who wanna play pin da tail on da colored man s butt
6,2,4,0,1,who watches wrestling besides little kids and white trash
3,0,0,3,2,who would ve known that jesus ll come back to the ghetto on that level and that thorough like a black heroine
3,0,0,3,2,who d have thought my redneck husband would claim the hipster glasses
3,0,3,0,1,who s a thottie yous a thottie who s a thottie yous a thottie yes you bitch womp womp lord save these parched hoes
3,0,3,0,1,who s baby is dat who s da man dat did dat u gator s bitches best be using jimmys
3,0,3,0,1,who s got the baddest pussy on the planet
3,1,2,0,1,who s ready for nigger spam
3,0,3,0,1,whoever came up with that i don t have no ex s sayin must ve been a hoe
3,3,0,0,0,whoever had mr ramlogan for uwi business law tho racist mudda cunt
3,1,2,0,1,whoever jumps in on a on is a bitch
3,0,0,3,2,whoever made these brownies and cookies belongs in heaven
3,0,0,3,2,whoever mocks the poor insults his maker he who is glad at calamity will not go unpunished
3,1,2,0,1,whole time your bitch on the phone moaning in me and my bitch ear though
3,0,0,3,2,whoo a new attraction in virginia city birds of prey meet this owl famous for his role in harry potter
3,0,0,3,2,whoooooaaa no chill savage here monkey monkey
3,0,1,2,2,whoops bought snuggly hideous fuzzy boots because it s cold as balls all of a sudden
3,0,3,0,1,whops yardie go smoke a blunt and tell a nigga to come through you are stressed
6,0,5,1,1,whos pussy is it she said richie s
3,0,3,0,1,why dudes would wanna fuck the same bitch at the same time is far beyond me
3,0,0,3,2,why jon hates birds
3,0,0,3,2,why mcdonald s breakfast good but the lunch trash
3,0,3,0,1,why all the bitches fake gay now
3,0,3,0,1,why am i being such a bitch today lol
3,0,2,1,1,why are teabaggers so interested in saving people who are muslim does syria have oil morningjoe
3,0,3,0,1,why are nudes called nudes i would rather be like hey girl send me the tits and ass hoe
3,0,1,2,2,why are people saying don t let guys treat you like a yellow starburst that s my favorite
3,2,1,0,0,why are some people such faggots like were you born that way or are you just that big of a douche bag
3,0,3,0,1,why are there so many hoes
3,0,3,0,1,why are you the only thick character in the game why i gotta play a skinny bitch
3,0,3,0,1,why beg for nudes when you could fuck that bitch and make a video staring yourself and you get some booty win win
3,0,3,0,1,why bitches act like i can t read or like words don t have a meaning
3,0,3,0,1,why bitches get so hype an mad when u asked if they suck dick like yes or no telly tubby
3,1,2,0,1,why bitches quick to have a nigga baby then be suprised when she taking care of it by herself
3,1,2,0,1,why black girls gotta be thots ain t nobody bringing up the fat white hoe you fucked back in middle school loveourwomen
3,0,0,3,2,why can t i have colored eyes like my siblings
3,0,3,0,1,why can t there be bomb single bitches available on tap
6,0,6,0,1,why can t you be humble like your moms and not hoes
4,0,4,0,1,why did you release my nudes you cunt
6,1,5,0,1,why do i have the worst bm in the world smh this bitch the devil
3,0,3,0,1,why do i play these scary pc games cuz im not a pussy and i like being scared shitless
3,0,3,0,1,why do bitches come to school wearing stripper heels to school makes no sense
3,0,3,0,1,why do bitches put fuck a bio in they bio technically u still wrote a bio
3,0,1,2,2,why do peeps gotta be mad ghetto nowadays smh pull up your pants
3,1,2,0,1,why do people bring their children to the salon this mexican bitch needs her animals on a leash for real
3,1,2,0,1,why do people use the eggplant emoji in reference to a dick if your dick is purple with a green top see a doctor bruh
3,3,0,0,0,why do so many filthy wetback half breed spic savages live in losangeles none of them have any right at all to be here
3,0,3,0,1,why do some girls feel the need to be bitches for no reason at all
3,0,3,0,1,why do some scandalous niggas and hoes hate on a happy relationship just let them be happy together fuck
3,0,3,0,1,why do the teabaggers like this bald asshole complain about how long a bill is should we just draw you morons pictures morningjoe
3,0,0,3,2,why do visiting teams whine about right field as if it is longer for their batters yankees yankeestadium
3,0,3,0,1,why do yall bitches act so childish
3,0,2,1,1,why does like serena williams she looks like a tranny
3,0,1,2,2,why does msnbc have a news show that is opinion right wing talking points joe the nation is with pbo not u teabaggers morningjoe
3,0,3,0,1,why does this bitch on the olympics have a giant band aid on that looks like mia designed it for american apparel
3,2,1,0,0,why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on
3,0,3,0,1,why don t you text your own mom dumb bitch
3,0,3,0,1,why everybody so hype to see these famous people naked y all hoes just alike they just got money
3,0,3,0,1,why everybody talking about rihanna nudes like she super cold naked just cuz she famous huh that hoe built like a bubble gum swirl
3,0,3,0,1,why give a bitch an inch when she rather have
6,0,6,0,1,why give a bitch ur heart when she d rather have a purse why give a bitch an inch when she d rather have these hoes aint loyal lilwayne
3,0,3,0,1,why he try say alexi stole jo bitch lmao
3,0,3,0,1,why hella bitches act like they got everything they have on they own like no bitch you had some form of assistance
3,0,3,0,1,why is such a bitch i mean who gets mild salsa his father should be ashamed
3,0,2,1,1,why is baltimore so damn ghetto
3,0,0,3,2,why is all these artist and new ones making so much trash
3,0,3,0,1,why is it always the fat bitches talking shit
3,0,3,0,1,why is it everytime i go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with teeth
3,0,0,3,2,why is my mother bothering me about the trash it s my day off leave me alone and stop nagging
3,0,3,0,1,why is my phone being a fucking bitch
3,1,2,0,1,why is that most of the niggas bitches i use to fw like to sub me
3,0,3,0,1,why is this bitch throwing condoms lmao
3,0,3,0,1,why isn t rogers in the game what a pussy no heart not tough where s the out cry oh he s really hurt no excuse cutler s tougher
3,0,3,0,1,why niccas be hating tho lol let me live homie
3,0,0,3,2,why no boycott of racist redskins redskins changethename changethemascot
3,0,3,0,1,why tf are girls still virgins we only got months to live bitch you better throw that ass back
3,1,2,0,1,why the fuck am i getting notifications about two cunts getting married on facebook i dini gie a fuck getlost
3,0,3,0,1,why the fuck are the throwing batting practice tonight holy shit
3,0,3,0,1,why the fuck is this bitch calling me for
3,0,3,0,1,why the most ratchet bitches be talkin shit y all got nothing better to do but talk shit pick up the liq and hop on a dick
9,1,8,0,1,why the wifey type girls single and the hoes being cuffed though
3,0,3,0,1,why these bitches be gettin instagrams just to post pictures of other bitches i dont get it
3,1,2,0,1,why these hoes always tryna be bitches don t they know that hoes can t be bitches cause they hoes
3,0,3,0,1,why these thirsty bitches trying to hit me up slide out of my kik lmfaoo
3,0,3,0,1,why was jorge zimmerman arrested do prosecutors have a witness that saw zimmy attack traytray are they afraid of the hoodie pussies
3,1,0,2,2,why won t we run the ball our offensive coordinator is retarded
6,1,5,0,1,why would i be mad at a bitch who couldn t pass the th grade i ll wait
3,0,3,0,1,why would i fuck a bitch that can t fuck jus like u hoes don t want want a nigga wit a clit ticckler
3,0,3,0,1,why would you date an ugly girl who is also a huge bitch
3,0,1,2,2,why would you think common is trash tf
3,0,3,0,1,why yall bitches be havin stretch marks on yall upper ass
3,0,2,1,1,why yes functioning tho are you retarded
3,0,3,0,1,why you worried bout a bitch weed clothes sex game system parties chillin but no job
6,0,6,0,1,why you fuckin wit a niggah if you aint fuckin wit a real niggah
3,1,2,0,1,why you gotta be such a hoe smh i ain t captain save a hoe
3,0,3,0,1,why you let these hoes tear what we had apart you shud be beware beware
3,0,3,0,1,why you let these hoes tear what we had right apart
3,0,3,0,1,why you shouldn t eat pussy unless you love her
3,0,3,0,1,why you stressin bout a bitch
3,0,3,0,1,why you talking to hoes about bro nem
3,2,1,0,0,why you think all these niggas end up with all these kids fucking ugly bitches
3,0,3,0,1,why you worried bout that other hoe cuz that other hoe aint worried bout another hoe
3,0,0,3,2,wicked oreo
3,0,3,0,1,wifey had the hoes back then
3,0,0,3,2,will hillary dodo bird be dems candidate to take over obama s job as us prez dog via
3,0,0,3,2,will be interesting to watch how interlagos grips in this weekend f cars basically the guinea pigs for wec later this month
3,0,3,0,1,will entertaining the hoes smh
3,0,3,0,1,will you sell that pussy for me
3,0,2,1,1,will s tweets scream look at me i m a pansy ass bitch like of the days in a week
3,1,2,0,1,wilson a hoe he said that shit years ago
3,0,3,0,1,winking emoji i m about to fuck her right in the pussy
3,1,2,0,1,winn dixie is for real niggaz publix is for pussies
3,0,2,1,1,winter time walking is no hoe ctfu
3,0,3,0,1,winter weather gon have a niggah in his feelings
3,0,3,0,1,wintertime bout to turn the grind back on don t spent enough money wit u niccas
3,0,3,0,1,wish would stop being lazy and be a little rebellious come to indy bitch titz misses you
3,2,1,0,0,wish i coulda said more to tonight good seeing you fag
3,1,2,0,1,wish i got hoes like james bond
3,1,2,0,1,wish i would let you dig in my pockets god bless you w breath in your body lazy ass bitch get up start grinding
3,0,3,0,1,wish i had a bad bitch tonight where they at
3,0,2,1,1,wish they d teach tracee all chihuahuas do that squinty eye shit i think it s hilarious
3,0,3,0,1,with a pussy mullet
6,0,1,5,2,with birds ill share this lonely view
3,0,3,0,1,with my best bitches
3,1,2,0,1,with my partner in crime riri barbie yesss bitch stole my look hah vegasqueens ladykimora
9,1,7,1,1,with no babymama drama side hoes all that just fa me n only me
3,0,0,3,2,with the birds i share this lonely view
6,0,5,1,1,with the bitches
3,0,3,0,1,with yo twatching ass bitch
3,0,0,3,2,without serge the bird chirps the sun burns the grass grows the world turns the moon glows the river flows but i die without serge
3,0,3,0,1,without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job keep on hoeing
3,0,3,0,1,wiz khalifa was the most influential rapper in my era we seem to forget all the trends this nigguh started
3,0,3,0,1,wiz lost his bitch to this nigga ain t no weed in the world strong enough to help him get over that
3,0,3,0,1,wiz need to go back to the yeahhhhhhh bitch okkkk wiz
3,0,3,0,1,wiz thought he could turn his hoe into a house wife shedontbelongtoyou shebelongstotheworld
3,0,3,0,1,wizard turned into a hoe after a break up
3,0,3,0,1,woke up cold thenna bitch n stomach on flat fr
3,0,3,0,1,woke up dis morning pockets filled with xtra pros might slide thru double o tonight n bless the hoes peezy
3,0,3,0,1,woke up feeling like a bitch gonna stop acting like a bitch over some weak shit and focus on myself now its me time bruh
3,0,3,0,1,woke up the next morning like why in thee fuck did i donate my cheese to these skank hoes
3,0,3,0,1,woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy yeah fuck all you hoe ass niggas
3,0,2,1,1,woman have staring problems just as much as men talking all this mumbo jumbo about men i just give them retarded faces or ignore them
3,0,3,0,1,women can t do something called live life apparently that s being a hoe
3,0,2,1,1,women stay bragging about their mans penis and wonder why your friend fucked him smh silly silly hoe
3,0,3,0,1,women use niggas all the time for monetary purposes and gain if a bitch wanna buy me some sneakers i ain t turning shit down
3,1,2,0,1,women want a best man holiday type of nigga meanwhile you have mad thot pics on ya gram talking about this could be us bitch die
3,2,1,0,0,women who are feminist are the ugly bitches who cant find a man for themselves
3,0,0,3,2,won t catch me sneak dissing thats fo the birds
3,0,3,0,1,won t step dad me hoe lol
3,0,0,3,2,woot yankees completed their sixth series sweep of the season and fourth at home
3,0,2,1,1,word and pussy and snacks ladies keep beer cont
3,0,3,0,1,word to ray rice if i marry you ain t gone be no divorces bitch only way outta this is in a box or in handcuffs
3,0,0,3,2,word to my bird
3,0,3,0,1,word up doe gm good morning it s a celebration bitches
3,0,3,0,1,word but what r dms a twitter crush is some bitch shit man up enter her dm s bruh
3,0,3,0,1,words for my single niggaz out here too many bad bitches better than the last so never sweat a chick man they confused and that s ok
3,0,3,0,1,work nigga fuck work it s friday bitches fuck friday all about saturday tomorrow will be epic
3,0,3,0,1,work be having a bitch enervated and shit
3,0,3,0,1,work is such a bitch right now
6,0,6,0,1,work out hoe
3,0,3,0,1,work right now is bitch
3,0,0,3,2,working saturday is for the birds fml
3,0,3,0,1,world war z is on netflix yasssss bitch yasssss
3,3,0,0,0,worlds biggest faggot lol
6,0,6,0,1,worst shit ever mayo already trash and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash
3,0,0,3,2,would you be interested in some eggplant twerk on me
3,0,2,1,1,would you drink with a nigguh do you smoke weed
3,0,0,3,2,would you rather be a monkey or a gorilla neither they re both hairy but if i had to choose a monkey they
3,1,2,0,1,would ve liked some more backup but i can handle myself against a gang of retards
3,0,3,0,1,wow that s a stupid bitch
3,0,3,0,1,wow i swear i m gonna cunt punch you
6,1,5,0,1,wow fucken bradley sucks ass and his coach said this niggah can play for barcelona hahahahahaha
9,0,9,0,1,wow my cuzin dont like lil snupe this niggah trippin
3,1,2,0,1,wow my dad just racked me what a fag
3,0,0,3,2,wow redskins don t want this
3,0,0,3,2,wow charlie strong is cleaning house might be upwards of released before he is done
3,1,2,0,1,wow the whiggers at the tea party nation banned me i didn t even use any bad words maybe my racist founding father quotes did it
3,0,0,3,2,wow no yellow yet pagenaud and marco screwed maybe no yellow coming
6,0,6,0,1,wow so this is why big titties were slandered today u bitch stop the bullshit
6,0,6,0,1,wowwww this bitch is so ratchet holy crap
3,1,2,0,1,wrote the absolute worst paper of my life last week and still got a b gotta love taking freshman english retards
3,0,3,0,1,wtf i look like lying about knowing a bitch for if i don t know the hoe i don t know the hoe tf it s simple
3,0,3,0,1,wtf am i watching bgc i hat watching these ugly ass ghetto hoes put there family name to shame
3,0,3,0,1,wtf bitch
3,0,3,0,1,wtf for real now all these stupid bitches are cutting over some kid smoking pot i can guarantee over half of them smoke pot themselves smh
3,0,2,1,1,wtf show me the hoe facts
3,0,3,0,1,wtf days nights if i go another day all i know is im going ape shit
3,0,3,0,1,wussup pussies imback newtwitter
3,0,3,0,1,wut a bitch
4,0,4,0,1,xavier a hoe he never lookin out
3,0,3,0,1,y rick such a weak hoe n this season not a good look fam
3,0,3,0,1,y se acab mexico wins that s my team bitches vivamexico
3,0,3,0,1,y u a bitch doe
3,0,3,0,1,y all saying you wouldn t eat her pussy more for me
3,1,2,0,1,y all mfs better believe in karma that bitch oh so real
3,0,3,0,1,y all all some hoes
3,0,2,1,1,y all be cool out there in that cold chasing them hoes
3,0,3,0,1,y all be giving the pooest bitches so much hype stop it
3,0,3,0,1,y all be letting ya side bitches in the house y all trippin
3,0,2,1,1,y all bitches fake
3,0,3,0,1,y all bitches be coming up with some dumb shit what the fuck is fleek
3,0,3,0,1,y all bitches better stop the madness
3,0,3,0,1,y all bitches need to sandos
3,0,3,0,1,y all bitches wanna be so different and y all really so basic
3,0,3,0,1,y all bitches want a good dude but can t be real at all then want to blame them for their reaction to your bullshit grow the fuck up
3,0,3,0,1,y all can have skylar diggins looks like a tranny to me
3,0,3,0,1,y all can have these so called bad bitches i m looking for a nerd like rocky balboa had
3,0,3,0,1,y all can say imma make it way farther than you all you want but aye i m gonna have fun bitch so suck a diiiccckkk
3,0,3,0,1,y all dumb bitches out here fucking up
3,0,3,0,1,y all entertained by these bitch az niggas hitting women smh who raised you
3,0,3,0,1,y all folks basic ya parents both racist i m lawyering these hoes out here beatin cases
6,0,6,0,1,y all hoes believe anything though
3,1,2,0,1,y all hoes broke be stealing from the mall but be flexing
3,0,3,0,1,y all hoes don t need a valentine y all need jesus
3,0,3,0,1,y all hoes love everyday
3,0,3,0,1,y all hoes nasty letting any body hit an eat y all out smh
3,2,1,0,0,y all hoes really get mad cause a nigga don t want cha
9,0,9,0,1,y all hoes so ugh
3,0,3,0,1,y all know what i m thankful for ya bitch lmaoo my sister funny
3,0,3,0,1,y all lonely ass bitches sure do give out a lot of relationship advice
3,1,2,0,1,y all men need to watch these cream pies bitches be having yeast infections on a day monistat treatment know the difference
3,0,3,0,1,y all motha fuckas best love my foam party in july this shit is already a bitch
6,1,5,0,1,y all niggas ain t talking bout nothin not a thang not a not a thang hoe
3,1,2,0,1,y all pussy ass niqqa need to make some moves get up there
3,0,3,0,1,y all really risk ur lives weaving in out of traffic traveling thru two counties for some pussy
3,0,0,3,2,y all saw how mad that little chunky boy was he wouldn t even let his dad touch him bruh lmao
3,0,0,3,2,y all sleep on shy glizzy young jefe
3,0,1,2,2,y all suck on flappy bird
3,1,2,0,1,y all think would call my daughter a nigger
3,0,3,0,1,y all trying to use the lord to sell pussy on this corner i already know
3,0,3,0,1,y all tweet the same shit everytime i get back on this bitch
3,0,3,0,1,y all wake tf up y all are pussies it s summer time turn tf up
3,1,2,0,1,y all weird on here fake hoes for attention
3,0,0,3,2,yes no will you buy the new caramel apple flavor of oreos
3,0,3,0,1,ymcmb always get caught up with strippers tyga actually had a child with one niggas get rich a buy bitches
3,0,3,0,1,you and them bitches that you came wit
3,0,3,0,1,ya bitch aint bad nigga u aint got no taste
3,0,3,0,1,ya bitch basic if she trippin off your social networks profiles
3,0,3,0,1,ya bitch choosin
3,0,3,0,1,ya bitch got my dirty pistol in her crib uoeno it
3,0,3,0,1,ya bitch pussy good i ain t heard it i been in there
3,0,3,0,1,ya bitch wnna ride with me
3,0,3,0,1,ya bitches dumb as fuck for the felon
3,0,3,0,1,ya kno nigga got two accounts when the lil bitch start tweetin she ll see these tweets or someone will snitch
3,0,3,0,1,ya last nicca couldn t beat it i hit it like a free throw
3,0,3,0,1,ya last nicca couldn t beat it i hit it like a free throw
3,1,2,0,1,ya lit stupid ass bitch i ain t fuccin witchuuuu
3,0,3,0,1,ya need a real nigga shawty so come throw that pussy shawty studio
3,0,0,3,2,ya ll take note there ain t never tornadoes where colored folk live
3,0,3,0,1,yaaaaaas bitch
3,0,3,0,1,yaaaas bitch yaaaaaas
3,0,3,0,1,yaaaasss bitch in more important news
3,0,2,1,1,yaaaassss these bitches sad you don t like me why cause my friend don t that s basically how girls work
3,0,3,0,1,yaaasss when a hoe is talking about how they really don t be hoes like girl if you gotta explain it a hoe
3,0,3,0,1,yahhhhhh bitch yahhhh
3,0,3,0,1,yal jus fags screen shootin the shit out of my stories
6,0,6,0,1,yall niggahs got me fucked up thinkin ima soft ass lemme sing a love song to you ass niggah
3,0,3,0,1,yall bitches be liking yall asses ate lmfao
3,1,2,0,1,yall bitches only muslim when yall hair fucked up ctfu stop that youngs
3,0,3,0,1,yall bitches should be girlfriends for halloween since yall been sidechiccs all year
3,0,3,0,1,yall black ass hoes aint east african
3,0,3,0,1,yall can stop rting that whataburger shit too cuz i m still gon eat there shouldn t have ordered the chicken dumb bitch
3,0,3,0,1,yall couldn t wait till halloween to dress up like hoes
3,0,3,0,1,yall don t want a nigga unless other bitches want him but when you get him you get mad cuz those same bitches still want him
3,0,3,0,1,yall hoes got nothing better to do than to gossip and play telephone
3,0,3,0,1,yall hoes still play around with the wrong shit i see smh
3,0,0,3,2,yall know skip bayless is about to slit his wrists over romo lol
3,0,3,0,1,yall letting these hoes fuck you with the strap after you said no
3,0,3,0,1,yall live for bitches and blunts we live for weed and money
3,0,3,0,1,yall out here fuckin other women s men risking ya life freedom but i m out here single dolo with no bitch you gotta worry about
3,0,3,0,1,yall see chojis kid big ass black bitch
3,0,3,0,1,yall trustin these hoes i ve never been that gullible
3,0,3,0,1,yandy gotta pay me for dick im sorry that bitch ugly
3,0,0,3,2,yankee homeruns make me all tingly
3,0,0,3,2,yankee pinstripes might be the best unis in the mlb but the gray road ones are the worst cc looks like an elephant trapped in a circus tent
3,0,0,3,2,yankees getting killed
3,0,0,3,2,yankees great joe dimaggio reportedly used to beat wife marilyn monroe here she is in announcing divorce
3,0,0,3,2,yankees season over tho so yeah
3,0,0,3,2,yankees should have never gave away melky guy can flat out hit yankees giants
3,0,0,3,2,yankees shouldn t rely on the long ball in the playoffs yankees mlb
3,0,0,3,2,yanks choked too lost strait remember
3,0,0,3,2,yanks won t make the playoffs but we ain t in the al basement that s the red sox position
3,0,3,0,1,yas bitches yas
3,0,3,0,1,yas bitches
3,0,3,0,1,yasss bitch yass
3,1,2,0,1,yasss bitches i m brown
3,0,0,3,2,yasss brownies ice cream
3,1,2,0,1,yay i m a redneck piece of shit sorrynotsorry
3,0,3,0,1,yayyyy i m gonna be jacking off to these bitches all day today
3,0,3,0,1,yaz bitch yaz
3,0,3,0,1,yea i see ya hoe
3,0,3,0,1,yea i m illiterate hot as a skillet bitch
3,1,2,0,1,yea oscar your a grouch bitch i live in a fuckin trash can
3,2,1,0,0,yea alright redneck white trash stupid niggers hollering out their car going down the road trying to hit on me fuck y all
3,0,3,0,1,yea bitch how dat shit feel
3,0,0,3,2,yea buddy a lot of nba trash talk going on
3,0,3,0,1,yea randy that white changed my whole mind that hoe nice
3,1,2,0,1,yea you bad but hoe so what
3,0,3,0,1,yea you bad but hoe so what
3,1,2,0,1,yea mike had a bitch ass referee in tokyo
3,0,3,0,1,yea my bitch is crazy so what
3,0,3,0,1,yeaaa bitch i be with dog like shaggy yea we stay clean but we get dirty like harry
